Date ,Alandi,Budhwad (Velholi),Koliye,Paud,basin_total,cluster,regime,pc1,pc2
,9.2,127.4,96.6,77.0,310.2,1,High,19.518936912123944,-6.11620300150291
,5.2,147.4,44.8,36.0,233.39999999999998,1,High,20.821641609992646,-5.202690515891074
,2.8,75.0,57.4,31.0,166.2,1,High,20.493572151880485,-2.1069489801918504
,0.0,38.4,54.6,24.0,117.0,1,High,19.092351714987746,2.361845620474841
,0.0,38.0,66.4,14.0,118.4,1,High,18.19529583801602,5.14895039873353
,4.0,17.0,47.6,23.0,91.6,1,High,16.890723984919298,6.890533831615537
,0.0,33.4,41.6,13.0,88.0,1,High,15.231085117802012,6.890440312426894
,2.0,55.6,87.4,57.0,202.0,1,High,15.575955202478164,4.697069521814816
,1.4,37.8,36.4,18.0,93.6,1,High,14.487773871211873,3.2788447229489264
,4.2,15.0,22.6,6.0,47.8,1,High,13.170026338888364,2.997308171662363
,1.2,16.4,14.4,12.0,44.0,1,High,10.930716340964551,4.490421351852016
,0.0,8.4,9.4,8.0,25.8,1,High,9.327030688554157,5.306303043185937
,0.0,6.4,6.6,4.0,17.0,2,Normal,7.745100322486538,5.37728559812682
,0.0,6.4,3.8,5.0,15.2,2,Normal,6.119783366081499,5.1205705388072555
,0.0,2.6,4.4,6.0,13.0,2,Normal,4.027483193178487,4.234246964538935
,0.0,2.8,1.2,2.0,6.0,2,Normal,2.3856973839123548,2.7154560939046894
,0.0,0.6,0.8,0.0,1.4,2,Normal,1.3388867847426398,2.0851061018672548
,0.0,0.0,0.6,0.0,0.6,0,Low,0.574137070718138,1.7807612449252757
,0.0,0.0,5.0,0.0,5.0,0,Low,0.06198658436204894,1.3488619010666287
,0.0,0.0,0.6,0.0,0.6,0,Low,-0.35034649728921197,1.0539115956475542
,0.0,2.2,0.4,0.0,2.6,0,Low,-0.6598431080143496,0.7836681220697767
,0.0,0.4,0.6,0.0,1.0,0,Low,-1.3209878468006484,0.3755985020186996
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.6307196700138893,0.15235647288461887
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8068249768222657,0.07617705326175618
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9388259489029789,0.018581064674852498
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0343811956058104,-0.026872710117794144
,2.2,0.6,5.4,0.0,8.200000000000001,0,Low,-1.9133642003448237,-0.21636786740617134
,0.0,8.2,3.2,26.0,37.4,0,Low,-1.2430185725306924,-0.6668010574078342
,0.0,12.8,0.6,1.0,14.4,0,Low,-1.0255411550338842,-0.8643861264113593
,0.0,4.4,0.4,1.0,5.800000000000001,0,Low,-1.0122765799667701,-0.7320324000327715
,0.0,3.4,1.2,0.0,4.6,0,Low,-1.24350489413626,-0.2179761166273976
,0.0,2.6,0.4,3.0,6.0,0,Low,-1.247013642273471,0.05606737506823195
,0.0,0.0,0.4,0.0,0.4,0,Low,-1.3085483947685916,0.2647394315546768
,3.6,0.2,2.4,0.0,6.2,0,Low,-1.2539594969340822,0.288549764754093
,1.8,0.0,39.0,0.0,40.8,0,Low,-0.7148856871775847,-0.25001446649851133
,0.0,0.0,0.4,0.0,0.4,0,Low,-0.8634757867592132,-0.49597770816442893
,0.0,0.0,0.4,0.0,0.4,0,Low,-0.9912886093066785,-0.37789247100178214
,0.0,0.0,0.2,0.0,0.2,0,Low,-1.3827259478600544,0.1978270875443886
,0.0,0.0,0.4,0.0,0.4,0,Low,-1.4332088083567869,0.3104541091774421
,0.0,0.0,0.4,0.0,0.4,0,Low,-1.4595854446256233,0.364687825010531
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5490870234804432,0.385171434154945
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.893739594629161,0.2275042875990948
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.041557316059388,-0.07531858627651312
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0585945473220684,-0.08524522265988974
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.071648418972994,-0.09395884572478279
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0896786068776834,-0.1061333547940993
,4.6,21.6,6.2,0.0,32.400000000000006,0,Low,-1.474115126485672,-0.5465685564546375
,9.8,0.0,10.2,30.0,50.0,0,Low,-0.3920054666252983,-1.2733410957247917
,0.0,0.0,11.4,0.0,11.4,0,Low,-0.25775295287352373,-1.4285278466815576
,0.0,0.0,0.0,0.0,0.0,0,Low,-0.5149598154793,-0.8470466190641648
,0.0,0.0,0.0,0.0,0.0,0,Low,-0.9946998424225195,0.10786230805073475
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.1137120504515436,0.5110267939462304
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.1412262994696605,0.6868795370963873
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.3322304242806764,0.7202119479136007
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7312160549256654,0.4238923805449994
,2.0,4.6,0.2,0.0,6.8,0,Low,-1.7854125233688654,-0.050402439222855616
,0.0,5.0,5.2,0.0,10.2,0,Low,-1.6276723220248097,-0.25295985375018376
,0.0,22.0,6.4,0.0,28.4,0,Low,-1.1305091011681188,-0.5675221553114339
,1.0,4.0,7.4,10.0,22.4,0,Low,-0.7347146825034112,-0.7106997797306963
,1.8,0.0,1.6,0.0,3.4000000000000004,0,Low,-0.7186805582953609,-0.5632883861284288
,0.0,0.0,0.6,0.0,0.6,0,Low,-1.0064766404805066,-0.15772140014782277
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.372207100131519,0.19471910724214037
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.4953597096548825,0.38926117198626087
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5846446943291723,0.42153791791779743
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7525308182580828,0.34221464713371214
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9515409700478719,0.10890180816300633
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0365898508429376,-0.050777444330825094
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0489155200474825,-0.07564520225569027
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0505249600285747,-0.07989282713511354
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0718096206038688,-0.09128573272855246
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.096694533349698,-0.10708631196168719
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.16214929390469,-0.1490290717039206
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2241850209125933,-0.19004699301568775
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.238036803259544,-0.1967996968447295
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,18.2,0.0,0.0,0.0,18.2,0,Low,-1.6919034316864885,-0.6618841659958775
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.6829452814760368,-0.6662943215053369
,0.0,0.0,3.2,0.0,3.2,0,Low,-1.6200112657987902,-0.6682782889796214
,3.2,0.0,0.0,0.0,3.2,0,Low,-1.75424134360904,-0.2726804992711971
,0.0,0.0,4.4,0.0,4.4,0,Low,-1.6713864369644869,-0.258541787225364
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7011263992783907,-0.16797625320292875
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.748515943630958,-0.0483846577931293
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9516462156823715,0.03685554428201264
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.003476164013266,-0.06712790007473886
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0227502857523416,-0.058996519420927235
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.061587705358045,-0.07698271651070476
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.093678453542927,-0.10548786232727395
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.10548101340427,-0.1366371114430445
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.10548101340427,-0.1366371114430445
,2.2,0.0,0.0,0.0,2.2,0,Low,-2.136096750677379,-0.23393806429720068
,1.4,0.0,0.0,0.0,1.4,0,Low,-2.092880302896499,-0.27016964852765
,0.0,0.0,6.6,0.0,6.6,0,Low,-1.971775402910511,-0.35257602958371537
,0.0,0.0,0.0,17.2,17.2,0,Low,-1.6701069447466212,-0.4889388409529563
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.6916706262508008,-0.44258592817170034
,0.0,0.0,0.0,1.0,1.0,0,Low,-1.72838867387604,-0.3155065626928124
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8790308745255042,-0.047482751559345164
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9054875174017434,0.029941181447426385
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.939245775484108,0.07213945760449487
,0.0,20.9,2.2,0.0,23.099999999999998,0,Low,-1.5924536705652585,-0.1904512142243103
,0.0,22.0,8.6,0.0,30.6,0,Low,-1.1590372632937305,-0.631508211799541
,0.0,31.0,19.6,5.0,55.6,0,Low,-0.19010562240780124,-1.356761734349016
,0.0,17.7,7.0,38.0,62.7,0,Low,0.857942809636633,-1.7143013165845546
,0.0,0.3,0.0,26.0,26.3,2,Normal,1.1781303727966823,-1.4305539947271266
,0.0,0.0,0.0,3.0,3.0,0,Low,0.7994223163403114,-0.45067586586128794
,0.0,0.0,0.0,1.0,1.0,0,Low,0.27269519860092717,0.7211607543031046
,0.0,0.0,0.0,0.0,0.0,0,Low,-0.11634897619187108,1.4182552432370372
,0.0,0.0,0.0,0.0,0.0,0,Low,-0.43771488221372623,1.4998417740128824
,0.0,0.0,0.0,0.0,0.0,0,Low,-0.8267553638794799,1.3432883710305836
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.3142802485184362,0.8653538102008868
,0.0,20.0,0.0,0.0,20.0,0,Low,-1.294934886939114,0.14392563634626288
,5.0,5.2,36.2,0.0,46.400000000000006,0,Low,-0.42822286480809413,-0.6843423471707061
,8.0,0.0,19.6,26.0,53.6,0,Low,0.7243192933284832,-1.4075956370231648
,1.6,74.7,40.2,0.0,116.5,2,Normal,2.6364155097370996,-2.4872525579651215
,3.0,80.6,45.4,53.0,182.0,2,Normal,5.590129384211002,-3.795834515757477
,1.0,97.9,35.2,119.0,253.10000000000002,1,High,9.764541617707984,-5.495379920987124
,0.0,53.5,36.6,75.0,165.1,1,High,11.914901846379873,-5.311447896093595
,3.8,65.0,72.6,20.0,161.39999999999998,1,High,13.348913771804796,-3.810374226401022
,1.2,33.5,101.0,55.0,190.7,1,High,14.654177401310108,-1.6076316488669364
,5.6,24.6,37.6,37.0,104.80000000000001,1,High,14.871983907258828,0.5912566796657589
,2.6,98.4,18.8,46.0,165.8,1,High,15.765252949635434,2.030922535422884
,2.6,24.5,29.6,12.0,68.7,1,High,14.169568202416144,4.05048520649516
,3.2,36.9,21.6,17.0,78.7,1,High,12.873981820133034,4.36542877451637
,3.0,34.1,37.6,21.0,95.7,1,High,11.791172238644887,4.404764158658522
,4.6,130.1,35.4,24.0,194.1,1,High,13.318094527469425,2.774442122712519
,0.0,132.4,13.2,13.0,158.6,1,High,13.845830670948425,1.3965479126894842
,2.2,176.5,26.6,25.0,230.29999999999998,1,High,15.842475484714194,-0.6012831416568486
,6.8,41.0,45.8,47.0,140.6,1,High,15.75652842752485,-0.04365499801044275
,10.0,24.0,82.6,43.0,159.6,1,High,16.48512591948776,-0.201338587670117
,2.8,24.5,82.0,97.0,206.3,1,High,17.53138600033533,0.6614553249471972
,0.0,22.1,24.4,22.0,68.5,1,High,16.454627952301554,2.4692635100933367
,0.0,0.0,13.2,26.0,39.2,1,High,14.139760204961167,4.685484845243515
,0.0,53.2,5.0,14.0,72.2,1,High,11.773191845805455,6.037256308640275
,1.6,18.2,14.6,22.0,56.4,1,High,10.392123190733033,5.92721230431843
,2.0,21.2,19.4,59.0,101.6,1,High,10.15714551089408,4.146790266204432
,2.2,35.8,5.6,31.0,74.6,1,High,9.5359373142933,3.431953312252303
,0.0,41.8,6.2,19.0,67.0,1,High,8.519933594107778,2.434992700210453
,0.0,17.8,6.6,32.0,56.4,2,Normal,7.571034213781979,2.0164165006964514
,0.0,22.2,6.8,21.0,50.0,2,Normal,6.993926643483561,2.2725799566804255
,0.0,16.8,6.4,9.0,32.2,2,Normal,6.221710431926959,2.8032274314281
,0.0,13.6,8.6,9.0,31.2,2,Normal,5.2569558294398915,2.8352301383992327
,0.0,14.2,6.0,20.0,40.2,2,Normal,4.501519019882577,2.6892998708852294
,0.0,34.2,7.2,4.0,45.400000000000006,2,Normal,3.9130904701529436,1.8862907457984788
,0.0,31.8,9.4,9.0,50.2,2,Normal,3.4589950241666645,1.0654484349579603
,0.0,27.2,6.2,23.0,56.4,2,Normal,3.5164395522221272,0.5847061029405122
,0.0,3.4,3.2,17.0,23.6,2,Normal,3.128477460616233,0.6779968603790443
,0.0,1.2,2.6,11.0,14.8,2,Normal,2.556282912994495,1.0389341594009671
,0.0,5.4,1.0,3.0,9.4,2,Normal,1.8617831069363855,1.6630986826313687
,0.0,1.0,0.0,3.0,4.0,2,Normal,1.1386452519800654,1.836286835411715
,0.0,0.6,1.2,2.0,3.8,0,Low,0.5383195112066972,1.790056771364763
,0.0,22.4,0.6,3.0,26.0,0,Low,0.3597644665119932,1.2785749712525327
,0.0,0.0,0.0,0.0,0.0,0,Low,-0.2369854691929886,0.8692771507847288
,0.0,0.0,0.0,0.0,0.0,0,Low,-0.679751916282282,0.4907697743557841
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.0955367853359324,0.6057853749023993
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.2684702147637474,0.5351125611894629
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.426259335571507,0.4494628282612262
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.5711373681002028,0.3677108591173368
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8213136178461986,0.22619643512060464
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0321490841790193,-0.05444749776454415
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.096027232059606,-0.0998047931494884
,3.2,0.0,0.0,1.0,4.2,0,Low,-2.020302591393145,-0.22115678709508846
,0.0,0.0,0.0,3.0,3.0,0,Low,-1.9813134630751934,-0.2705423141131319
,70.2,0.0,0.0,0.0,70.2,0,Low,0.12231842449337701,-2.0602893459802303
,32.0,0.0,0.0,0.0,32.0,2,Normal,1.0604051555061036,-2.7960683888094415
,0.0,0.0,0.0,0.0,0.0,2,Normal,0.9915661883709901,-2.642174216538983
,0.0,0.0,0.0,0.0,0.0,0,Low,0.09515990763779915,-0.7132958404737041
,72.8,0.0,1.6,3.0,77.39999999999999,2,Normal,1.9487467646487509,-1.530532135879893
,0.0,30.6,0.6,59.0,90.2,2,Normal,3.625169406554768,-2.2808756842246622
,6.6,1.0,2.2,2.0,11.8,2,Normal,3.9108653061187537,-2.27837835977094
,0.0,0.0,0.0,0.0,0.0,2,Normal,2.299874200345806,-0.09333743395064331
,0.0,0.0,0.0,0.0,0.0,2,Normal,1.074698250094442,0.9309227953741843
,0.0,0.0,0.0,0.0,0.0,2,Normal,0.817998437561114,1.4289938876400012
,0.0,0.0,0.0,0.0,0.0,2,Normal,0.7664827871719874,1.7335044268584308
,0.0,22.2,0.0,0.0,22.2,0,Low,0.4235111139472056,1.5988922953800795
,0.0,0.0,0.0,10.0,10.0,0,Low,-0.06243388495528757,0.7686223725215142
,0.0,0.0,0.0,0.0,0.0,0,Low,-0.3941185596596178,0.16038395877810105
,0.0,0.0,0.0,0.0,0.0,0,Low,-0.9547276553689136,0.22003764924360406
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.2169971757268467,0.36373571719039954
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.225401236933861,0.44679890191028654
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.2351490812521049,0.48768224832664403
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7373675741509584,0.2950345794182338
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0870553936978515,-0.050621140129553016
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.162698720500377,-0.14559642575402415
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.162698720500377,-0.14559642575402415
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.162698720500377,-0.14559642575402415
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.162698720500377,-0.14559642575402415
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.162698720500377,-0.14559642575402415
,0.0,27.8,0.0,0.0,27.8,0,Low,-1.7477694189230457,-0.4896017211945208
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7622356710455627,-0.5170294113310474
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7615792789278024,-0.4598993539307477
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9565830569449558,-0.10730637486357136
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9638219161357844,-0.011849599766620375
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9710851733270773,0.04916791303713408
,3.0,3.0,0.0,0.0,6.0,0,Low,-1.8396920701887598,-0.037339808161998174
,0.0,0.0,0.0,14.0,14.0,0,Low,-1.6811210213452876,-0.22636735873802158
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.7486591883284095,-0.4142361772503757
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.8076321761741347,-0.26862982068394764
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9299387936954902,-0.0521460682154362
,0.0,1.6,0.0,0.0,1.6,0,Low,-1.908462884177563,-0.00889005379609953
,0.0,0.0,0.0,10.0,10.0,0,Low,-1.7135705732854523,-0.08283473011494781
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.753523325694635,-0.07288458089323321
,0.0,0.0,0.0,0.0,0.0,0,Low,-1.9189831896625988,-0.14474103145865244
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0431993240758914,-0.09844295582247972
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0462212594505087,-0.060594187065086985
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.0493481877943447,-0.03728078553846021
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.059696010559568,-0.030732112536755604
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.119186866565399,-0.06402883183070043
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.168564636176203,-0.14587326839038733
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.207974048828538,-0.174841086645912
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.207974048828538,-0.174841086645912
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.207974048828538,-0.174841086645912
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.207974048828538,-0.174841086645912
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2114905791841237,-0.17711251661809754
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
,0.0,0.0,0.0,0.0,0.0,0,Low,-2.2396401596500777,-0.19780381537204372
